purchase_id,product_ID,customer_id,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type
3149,13681,2459,85,Free Shipping,No,No,Bank Transfer
3151,13682,2460,36,2-Day Shipping,No,No,Cash
3152,13683,2461,36,Store Pickup,No,No,Credit Card
3153,13684,2462,86,Next Day Air,No,No,Credit Card
3154,13685,2463,99,Standard,No,No,Bank Transfer
3155,13686,2464,21,Standard,No,No,Cash
3157,13687,2465,84,Express,No,No,Cash
3158,13688,2466,63,Free Shipping,No,No,Bank Transfer
3159,13689,2467,84,Express,No,No,Cash
3160,13690,2468,72,Express,No,No,Credit Card
3161,13691,2469,21,2-Day Shipping,No,No,Venmo
3163,13692,2470,92,Standard,No,No,PayPal
3164,13693,2471,72,Next Day Air,No,No,Credit Card
3165,13694,2472,83,Store Pickup,No,No,Cash
3166,13695,2473,73,Standard,No,No,Credit Card
3167,13696,2474,98,Next Day Air,No,No,Cash
3169,13697,2475,76,Store Pickup,No,No,Bank Transfer
3170,13698,2476,43,Next Day Air,No,No,Venmo
3171,13699,2477,60,Next Day Air,No,No,Cash
3172,13700,2478,40,2-Day Shipping,No,No,PayPal
3173,13701,2479,93,2-Day Shipping,No,No,Bank Transfer
3175,13702,2480,98,Standard,No,No,Credit Card
3176,13703,2481,91,Next Day Air,No,No,Credit Card
3177,13704,2482,92,Free Shipping,No,No,Debit Card
3178,13705,2483,87,Next Day Air,No,No,Credit Card
3179,13706,2484,96,Standard,No,No,Debit Card
3181,13707,2485,97,2-Day Shipping,No,No,Cash
3182,13708,2486,55,2-Day Shipping,No,No,Bank Transfer
3183,13709,2487,58,Store Pickup,No,No,Credit Card
3184,13710,2488,21,Next Day Air,No,No,PayPal
3185,13711,2489,82,Express,No,No,PayPal
3187,13712,2490,34,Express,No,No,Venmo
3188,13713,2491,78,Free Shipping,No,No,Cash
3189,13714,2492,47,Express,No,No,Bank Transfer
3190,13715,2493,96,Next Day Air,No,No,Bank Transfer
3191,13716,2494,23,2-Day Shipping,No,No,Venmo
3193,13717,2495,27,Store Pickup,No,No,Debit Card
3194,13718,2496,37,Free Shipping,No,No,Credit Card
3195,13719,2497,79,Store Pickup,No,No,Credit Card
3196,13720,2498,40,Standard,No,No,Bank Transfer
3197,13721,2499,39,Next Day Air,No,No,Cash
3199,13722,2500,73,Next Day Air,No,No,Cash
3200,13723,2501,84,Store Pickup,No,No,Cash
3201,13724,2502,94,Free Shipping,No,No,Venmo
3202,13725,2503,47,Standard,No,No,PayPal
3203,13726,2504,77,Store Pickup,No,No,Debit Card
3205,13727,2505,94,Store Pickup,No,No,Cash
3206,13728,2506,75,Express,No,No,PayPal
3207,13729,2507,82,Free Shipping,No,No,Venmo
3208,13730,2508,36,Store Pickup,No,No,Credit Card
3209,13731,2509,90,2-Day Shipping,No,No,Debit Card
3211,13732,2510,48,Free Shipping,No,No,Bank Transfer
3212,13733,2511,42,Standard,No,No,Credit Card
3213,13734,2512,33,Store Pickup,No,No,PayPal
3214,13735,2513,63,Free Shipping,No,No,Credit Card
3215,13736,2514,53,2-Day Shipping,No,No,Cash
3217,13737,2515,37,Free Shipping,No,No,PayPal
3218,13738,2516,92,2-Day Shipping,No,No,Cash
3219,13739,2517,73,Standard,No,No,Debit Card
3220,13740,2518,38,Standard,No,No,Venmo
3221,13741,2519,51,Store Pickup,No,No,Venmo
3223,13742,2520,90,Standard,No,No,Credit Card
3224,13743,2521,56,Next Day Air,No,No,Cash
3225,13744,2522,33,Standard,No,No,PayPal
3226,13745,2523,53,2-Day Shipping,No,No,Debit Card
3227,13746,2524,24,Express,No,No,Bank Transfer
3229,13747,2525,59,Express,No,No,Credit Card
3230,13748,2526,72,Standard,No,No,PayPal
3231,13749,2527,28,Express,No,No,PayPal
3232,13750,2528,36,Express,No,No,Bank Transfer
3233,13751,2529,47,2-Day Shipping,No,No,Debit Card
3235,13752,2530,62,Next Day Air,No,No,Bank Transfer
3236,13753,2531,98,Free Shipping,No,No,Debit Card
3237,13754,2532,28,Free Shipping,No,No,Cash
3238,13755,2533,86,Next Day Air,No,No,Debit Card
3239,13756,2534,46,Standard,No,No,Cash
3241,13757,2535,42,Free Shipping,No,No,Cash
3242,13758,2536,80,Express,No,No,Bank Transfer
3243,13759,2537,39,Express,No,No,PayPal
3244,13760,2538,49,2-Day Shipping,No,No,PayPal
3245,13761,2539,32,Next Day Air,No,No,Credit Card
3247,13762,2540,73,Next Day Air,No,No,Cash
3248,13763,2541,42,Free Shipping,No,No,Debit Card
3249,13764,2542,58,Next Day Air,No,No,Venmo
3250,13765,2543,22,Express,No,No,PayPal
3251,13766,2544,56,Next Day Air,No,No,PayPal
3253,13767,2545,70,Next Day Air,No,No,Venmo
3254,13768,2546,50,Free Shipping,No,No,Debit Card
3255,13769,2547,21,Express,No,No,Credit Card
3256,13770,2548,97,2-Day Shipping,No,No,Cash
3257,13771,2549,63,Standard,No,No,Credit Card
3259,13772,2550,60,Standard,No,No,Debit Card
3260,13773,2551,52,Store Pickup,No,No,Debit Card
3261,13774,2552,32,Next Day Air,No,No,Debit Card
3262,13775,2553,48,2-Day Shipping,No,No,Credit Card
3263,13776,2554,25,Store Pickup,No,No,Venmo
3265,13777,2555,68,Store Pickup,No,No,Debit Card
3266,13778,2556,74,Standard,No,No,Credit Card
3267,13779,2557,88,Standard,No,No,Bank Transfer
3268,13780,2558,23,Standard,No,No,PayPal
3269,13781,2559,32,Express,No,No,PayPal
3271,13782,2560,71,Free Shipping,No,No,Debit Card
3272,13783,2561,62,Next Day Air,No,No,Debit Card
3273,13784,2562,20,Free Shipping,No,No,Debit Card
3274,13785,2563,62,Standard,No,No,Cash
3275,13786,2564,81,Standard,No,No,Venmo
3277,13787,2565,90,2-Day Shipping,No,No,Bank Transfer
3278,13788,2566,43,Store Pickup,No,No,Venmo
3279,13789,2567,38,Standard,No,No,PayPal
3280,13790,2568,25,Store Pickup,No,No,Cash
3281,13791,2569,98,Express,No,No,PayPal
3283,13792,2570,75,Free Shipping,No,No,Bank Transfer
3284,13793,2571,27,Store Pickup,No,No,PayPal
3285,13794,2572,27,Standard,No,No,Cash
3286,13795,2573,42,Next Day Air,No,No,Bank Transfer
3287,13796,2574,90,Store Pickup,No,No,Bank Transfer
3289,13797,2575,63,2-Day Shipping,No,No,Credit Card
3290,13798,2576,96,Express,No,No,PayPal
3291,13799,2577,40,Free Shipping,No,No,Debit Card
3292,13800,2578,39,Next Day Air,No,No,Bank Transfer
3293,13801,2579,48,Free Shipping,No,No,Cash
3295,13802,2580,20,Express,No,No,Venmo
3296,13803,2581,29,Store Pickup,No,No,Bank Transfer
3297,13804,2582,81,Express,No,No,Credit Card
3298,13805,2583,98,2-Day Shipping,No,No,Venmo
3299,13806,2584,93,Next Day Air,No,No,Cash
3301,13807,2585,30,Store Pickup,No,No,Bank Transfer
3302,13808,2586,37,Free Shipping,No,No,Debit Card
3303,13809,2587,28,Express,No,No,Credit Card
3304,13810,2588,29,Express,No,No,PayPal
3305,13811,2589,49,Free Shipping,No,No,Venmo
3307,13812,2590,53,2-Day Shipping,No,No,PayPal
3308,13813,2591,66,Free Shipping,No,No,Venmo
3309,13814,2592,61,Express,No,No,Cash
3310,13815,2593,23,Store Pickup,No,No,Venmo
3311,13816,2594,36,Store Pickup,No,No,Bank Transfer
3313,13817,2595,81,Free Shipping,No,No,Cash
3314,13818,2596,56,Free Shipping,No,No,Bank Transfer
3315,13819,2597,78,Next Day Air,No,No,Credit Card
3316,13820,2598,25,Store Pickup,No,No,Venmo
3317,13821,2599,86,Express,No,No,Debit Card
3319,13822,2600,99,Express,No,No,Credit Card
3320,13823,2601,83,Express,No,No,Bank Transfer
3321,13824,2602,33,Store Pickup,No,No,Cash
3322,13825,2603,44,Free Shipping,No,No,Venmo
3323,13826,2604,58,2-Day Shipping,No,No,Cash
3325,13827,2605,54,Store Pickup,No,No,Debit Card
3326,13828,2606,93,2-Day Shipping,No,No,Venmo
3327,13829,2607,98,Standard,No,No,Bank Transfer
3328,13830,2608,36,Express,No,No,PayPal
3329,13831,2609,68,2-Day Shipping,No,No,Credit Card
3331,13832,2610,95,Store Pickup,No,No,Debit Card
3332,13833,2611,93,Express,No,No,Cash
3333,13834,2612,99,2-Day Shipping,No,No,Cash
3334,13835,2613,22,Next Day Air,No,No,Venmo
3335,13836,2614,88,Express,No,No,Bank Transfer
3337,13837,2615,65,Express,No,No,Bank Transfer
3338,13838,2616,62,2-Day Shipping,No,No,Debit Card
3339,13839,2617,55,Express,No,No,Cash
3340,13840,2618,97,Standard,No,No,Bank Transfer
3341,13841,2619,77,Express,No,No,Venmo
3343,13842,2620,40,Free Shipping,No,No,Credit Card
3344,13843,2621,23,Standard,No,No,Debit Card
3345,13844,2622,46,Express,No,No,Bank Transfer
3346,13845,2623,75,2-Day Shipping,No,No,Credit Card
3347,13846,2624,76,Next Day Air,No,No,Cash
3349,13847,2625,59,Standard,No,No,Credit Card
3350,13848,2626,51,Standard,No,No,Credit Card
3351,13849,2627,46,Express,No,No,Credit Card
3352,13850,2628,26,Next Day Air,No,No,Bank Transfer
3353,13851,2629,51,Next Day Air,No,No,Credit Card
3355,13852,2630,44,Free Shipping,No,No,Venmo
3356,13853,2631,82,Free Shipping,No,No,Cash
3357,13854,2632,44,Express,No,No,Cash
3358,13855,2633,27,Next Day Air,No,No,Cash
3359,13856,2634,90,Next Day Air,No,No,Credit Card
3361,13857,2635,58,Store Pickup,No,No,PayPal
3362,13858,2636,80,2-Day Shipping,No,No,PayPal
3363,13859,2637,40,Store Pickup,No,No,Venmo
3364,13860,2638,23,Store Pickup,No,No,PayPal
3365,13861,2639,34,Store Pickup,No,No,Credit Card
3367,13862,2640,35,Free Shipping,No,No,Debit Card
3368,13863,2641,75,Store Pickup,No,No,Venmo
3369,13864,2642,60,Next Day Air,No,No,Bank Transfer
3370,13865,2643,87,Store Pickup,No,No,Bank Transfer
3371,13866,2644,41,Next Day Air,No,No,Cash
3373,13867,2645,83,Standard,No,No,Bank Transfer
3374,13868,2646,81,Store Pickup,No,No,Bank Transfer
3375,13869,2647,56,Next Day Air,No,No,Debit Card
3376,13870,2648,58,2-Day Shipping,No,No,Debit Card
3377,13871,2649,84,Next Day Air,No,No,PayPal
3379,13872,2650,21,Store Pickup,No,No,Bank Transfer
3380,13873,2651,35,Standard,No,No,Credit Card
3381,13874,2652,43,Store Pickup,No,No,PayPal
3382,13875,2653,20,2-Day Shipping,No,No,Credit Card
3383,13876,2654,36,Express,No,No,Venmo
3385,13877,2655,70,Next Day Air,No,No,PayPal
3386,13878,2656,83,Standard,No,No,Credit Card
3387,13879,2657,76,Express,No,No,Bank Transfer
3388,13880,2658,81,Express,No,No,Credit Card
3389,13881,2659,47,Next Day Air,No,No,PayPal
3391,13882,2660,35,2-Day Shipping,No,No,Credit Card
3392,13883,2661,85,Express,No,No,Venmo
3393,13884,2662,96,Express,No,No,Bank Transfer
3394,13885,2663,98,2-Day Shipping,No,No,PayPal
3395,13886,2664,52,Free Shipping,No,No,Bank Transfer
3397,13887,2665,84,Store Pickup,No,No,PayPal
3398,13888,2666,71,Store Pickup,No,No,Venmo
3399,13889,2667,95,Store Pickup,No,No,Venmo
3400,13890,2668,47,Free Shipping,No,No,Cash
3401,13891,2669,75,Next Day Air,No,No,PayPal
3403,13892,2670,28,Free Shipping,No,No,Credit Card
3404,13893,2671,44,Express,No,No,Bank Transfer
3405,13894,2672,64,2-Day Shipping,No,No,PayPal
3406,13895,2673,28,Standard,No,No,Cash
3407,13896,2674,21,2-Day Shipping,No,No,Cash
3409,13897,2675,41,Express,No,No,Cash
3410,13898,2676,38,Free Shipping,No,No,Cash
3411,13899,2677,77,Free Shipping,No,No,Cash
3412,13900,2678,43,Next Day Air,No,No,PayPal
3413,13901,2679,91,2-Day Shipping,No,No,Credit Card
3415,13902,2680,68,Express,No,No,Debit Card
3416,13903,2681,37,Next Day Air,No,No,Venmo
3417,13904,2682,23,Standard,No,No,Debit Card
3418,13905,2683,65,2-Day Shipping,No,No,Venmo
3419,13906,2684,30,Next Day Air,No,No,Cash
3421,13907,2685,45,Free Shipping,No,No,Credit Card
3422,13908,2686,25,Express,No,No,Credit Card
3423,13909,2687,72,2-Day Shipping,No,No,Cash
3424,13910,2688,75,2-Day Shipping,No,No,Debit Card
3425,13911,2689,63,2-Day Shipping,No,No,Credit Card
3427,13912,2690,35,Standard,No,No,PayPal
3428,13913,2691,32,Free Shipping,No,No,Bank Transfer
3429,13914,2692,25,2-Day Shipping,No,No,Cash
3430,13915,2693,90,Free Shipping,No,No,Debit Card
3431,13916,2694,70,Standard,No,No,Cash
3433,13917,2695,27,Express,No,No,Credit Card
3434,13918,2696,92,Standard,No,No,PayPal
3435,13919,2697,20,Free Shipping,No,No,Debit Card
3436,13920,2698,52,Standard,No,No,Bank Transfer
3437,13921,2699,57,Store Pickup,No,No,Venmo
3439,13922,2700,96,2-Day Shipping,No,No,Debit Card
3440,13923,2701,68,Standard,No,No,Cash
3441,13924,2702,30,Store Pickup,No,No,Bank Transfer
3442,13925,2703,37,Next Day Air,No,No,Debit Card
3443,13926,2704,42,Free Shipping,No,No,PayPal
3445,13927,2705,54,Next Day Air,No,No,Debit Card
3446,13928,2706,81,Store Pickup,No,No,Credit Card
3447,13929,2707,40,Express,No,No,Debit Card
3448,13930,2708,88,Standard,No,No,Cash
3449,13931,2709,94,Store Pickup,No,No,Debit Card
3451,13932,2710,54,Standard,No,No,Credit Card
3452,13933,2711,51,Standard,No,No,Bank Transfer
3453,13934,2712,22,Standard,No,No,Venmo
3454,13935,2713,95,Standard,No,No,Debit Card
3455,13936,2714,57,2-Day Shipping,No,No,Debit Card
3457,13937,2715,45,Store Pickup,No,No,Credit Card
3458,13938,2716,92,Express,No,No,PayPal
3459,13939,2717,40,Store Pickup,No,No,Debit Card
3460,13940,2718,62,Free Shipping,No,No,Credit Card
3461,13941,2719,90,Next Day Air,No,No,Venmo
3463,13942,2720,82,Free Shipping,No,No,Bank Transfer
3464,13943,2721,52,Store Pickup,No,No,Bank Transfer
3465,13944,2722,70,Free Shipping,No,No,PayPal
3466,13945,2723,83,2-Day Shipping,No,No,PayPal
3467,13946,2724,49,Store Pickup,No,No,PayPal
3469,13947,2725,91,Next Day Air,No,No,Debit Card
3470,13948,2726,99,Free Shipping,No,No,Debit Card
3471,13949,2727,92,Free Shipping,No,No,PayPal
3472,13950,2728,87,2-Day Shipping,No,No,Credit Card
3473,13951,2729,28,Express,No,No,Debit Card
3475,13952,2730,71,Free Shipping,No,No,Credit Card
3476,13953,2731,32,Store Pickup,No,No,Bank Transfer
3477,13954,2732,33,2-Day Shipping,No,No,Bank Transfer
3478,13955,2733,75,Store Pickup,No,No,Debit Card
3479,13956,2734,83,Express,No,No,PayPal
3481,13957,2735,93,2-Day Shipping,No,No,Cash
3482,13958,2736,29,Express,No,No,PayPal
3483,13959,2737,25,Store Pickup,No,No,Credit Card
3484,13960,2738,76,Free Shipping,No,No,Cash
3485,13961,2739,81,2-Day Shipping,No,No,Venmo
3487,13962,2740,80,Store Pickup,No,No,Credit Card
3488,13963,2741,70,Free Shipping,No,No,Bank Transfer
3489,13964,2742,81,2-Day Shipping,No,No,Venmo
3490,13965,2743,86,Free Shipping,No,No,Debit Card
3491,13966,2744,94,2-Day Shipping,No,No,Venmo
3493,13967,2745,66,Store Pickup,No,No,Credit Card
3494,13968,2746,98,Standard,No,No,PayPal
3495,13969,2747,25,Standard,No,No,PayPal
3496,13970,2748,62,Free Shipping,No,No,Credit Card
3497,13971,2749,98,Free Shipping,No,No,Venmo
3499,13972,2750,53,Standard,No,No,Bank Transfer
3500,13973,2751,66,2-Day Shipping,No,No,PayPal
3501,13974,2752,52,Free Shipping,No,No,Venmo
3502,13975,2753,64,Free Shipping,No,No,Venmo
3503,13976,2754,59,Next Day Air,No,No,PayPal
3505,13977,2755,61,Free Shipping,No,No,Venmo
3506,13978,2756,97,Store Pickup,No,No,Credit Card
3507,13979,2757,23,Free Shipping,No,No,PayPal
3508,13980,2758,98,Next Day Air,No,No,Venmo
3509,13981,2759,98,Standard,No,No,Bank Transfer
3511,13982,2760,59,Free Shipping,No,No,Cash
3512,13983,2761,82,Next Day Air,No,No,Credit Card
3513,13984,2762,82,Next Day Air,No,No,Credit Card
3514,13985,2763,41,Store Pickup,No,No,Debit Card
3515,13986,2764,52,2-Day Shipping,No,No,Venmo
3517,13987,2765,41,Next Day Air,No,No,Debit Card
3518,13988,2766,70,2-Day Shipping,No,No,Credit Card
3519,13989,2767,91,Standard,No,No,Credit Card
3520,13990,2768,95,Free Shipping,No,No,Cash
3521,13991,2769,25,2-Day Shipping,No,No,PayPal
3523,13992,2770,89,Standard,No,No,Cash
3524,13993,2771,44,Express,No,No,Bank Transfer
3525,13994,2772,52,2-Day Shipping,No,No,Bank Transfer
3526,13995,2773,94,Store Pickup,No,No,Bank Transfer
3527,13996,2774,98,Express,No,No,Bank Transfer
3529,13997,2775,40,Standard,No,No,Credit Card
3530,13998,2776,25,Free Shipping,No,No,Debit Card
3531,13999,2777,62,Free Shipping,No,No,Bank Transfer
3532,14000,2778,24,Standard,No,No,Credit Card
3533,14001,2779,57,Standard,No,No,Credit Card
3535,14002,2780,66,Express,No,No,Credit Card
3536,14003,2781,70,Next Day Air,No,No,PayPal
3537,14004,2782,39,Standard,No,No,PayPal
3538,14005,2783,34,Free Shipping,No,No,PayPal
3539,14006,2784,38,Next Day Air,No,No,Credit Card
3541,14007,2785,70,Express,No,No,PayPal
3542,14008,2786,80,Next Day Air,No,No,Bank Transfer
3543,14009,2787,51,Next Day Air,No,No,Debit Card
3544,14010,2788,79,Next Day Air,No,No,Venmo
3545,14011,2789,92,Free Shipping,No,No,Credit Card
3547,14012,2790,85,Express,No,No,Credit Card
3548,14013,2791,63,Free Shipping,No,No,Debit Card
3549,14014,2792,60,Express,No,No,Venmo
3550,14015,2793,44,Express,No,No,Credit Card
3551,14016,2794,57,Standard,No,No,Debit Card
3553,14017,2795,24,Standard,No,No,Cash
3554,14018,2796,35,Store Pickup,No,No,PayPal
3555,14019,2797,73,Store Pickup,No,No,Cash
3556,14020,2798,42,Express,No,No,Venmo
3557,14021,2799,20,Store Pickup,No,No,PayPal
3559,14022,2800,89,Free Shipping,No,No,Bank Transfer
3560,14023,2801,76,Free Shipping,No,No,Cash
3561,14024,2802,56,Express,No,No,PayPal
3562,14025,2803,100,Store Pickup,No,No,Credit Card
3563,14026,2804,44,Free Shipping,No,No,Bank Transfer
3565,14027,2805,76,Standard,No,No,Bank Transfer
3566,14028,2806,97,Standard,No,No,Cash
3567,14029,2807,39,Standard,No,No,Credit Card
3568,14030,2808,100,2-Day Shipping,No,No,Debit Card
3569,14031,2809,62,Free Shipping,No,No,PayPal
3571,14032,2810,98,Standard,No,No,Debit Card
3572,14033,2811,31,Standard,No,No,Debit Card
3573,14034,2812,89,Store Pickup,No,No,Credit Card
3574,14035,2813,91,Store Pickup,No,No,Credit Card
3575,14036,2814,50,2-Day Shipping,No,No,Debit Card
3577,14037,2815,32,Standard,No,No,Bank Transfer
3578,14038,2816,67,Free Shipping,No,No,Venmo
3579,14039,2817,28,Free Shipping,No,No,Venmo
3580,14040,2818,65,Standard,No,No,Venmo
3581,14041,2819,73,Next Day Air,No,No,Debit Card
3583,14042,2820,27,Free Shipping,No,No,Cash
3584,14043,2821,89,Free Shipping,No,No,Cash
3585,14044,2822,72,Standard,No,No,Venmo
3586,14045,2823,37,Standard,No,No,PayPal
3587,14046,2824,63,Standard,No,No,Debit Card
3589,14047,2825,90,Free Shipping,No,No,Debit Card
3590,14048,2826,62,2-Day Shipping,No,No,Bank Transfer
3591,14049,2827,43,Express,No,No,Venmo
3592,14050,2828,96,Next Day Air,No,No,Bank Transfer
3593,14051,2829,83,Standard,No,No,PayPal
3595,14052,2830,67,Next Day Air,No,No,Cash
3596,14053,2831,90,Store Pickup,No,No,Venmo
3597,14054,2832,53,Express,No,No,Credit Card
3598,14055,2833,37,Standard,No,No,PayPal
3599,14056,2834,56,Free Shipping,No,No,Cash
3601,14057,2835,43,2-Day Shipping,No,No,Credit Card
3602,14058,2836,84,Free Shipping,No,No,Venmo
3603,14059,2837,50,2-Day Shipping,No,No,Cash
3604,14060,2838,88,Express,No,No,PayPal
3605,14061,2839,50,Free Shipping,No,No,Bank Transfer
3607,14062,2840,80,Store Pickup,No,No,Bank Transfer
3608,14063,2841,47,Store Pickup,No,No,Cash
3609,14064,2842,33,2-Day Shipping,No,No,Cash
3610,14065,2843,100,Standard,No,No,Debit Card
3611,14066,2844,26,Store Pickup,No,No,Venmo
3613,14067,2845,79,Standard,No,No,Venmo
3614,14068,2846,77,Express,No,No,Debit Card
3615,14069,2847,36,Next Day Air,No,No,PayPal
3616,14070,2848,21,Free Shipping,No,No,PayPal
3617,14071,2849,72,Store Pickup,No,No,Bank Transfer
3619,14072,2850,25,Express,No,No,PayPal
3620,14073,2851,79,Store Pickup,No,No,Debit Card
3621,14074,2852,73,Store Pickup,No,No,Debit Card
3622,14075,2853,71,Store Pickup,No,No,Venmo
3623,14076,2854,48,Next Day Air,No,No,PayPal
3625,14077,2855,28,Store Pickup,No,No,Venmo
3626,14078,2856,95,2-Day Shipping,No,No,PayPal
3627,14079,2857,48,2-Day Shipping,No,No,Credit Card
3628,14080,2858,93,Next Day Air,No,No,Debit Card
3629,14081,2859,87,2-Day Shipping,No,No,Bank Transfer
3631,14082,2860,32,Express,No,No,Bank Transfer
3632,14083,2861,38,Next Day Air,No,No,Bank Transfer
3633,14084,2862,54,Free Shipping,No,No,Credit Card
3634,14085,2863,75,Store Pickup,No,No,Bank Transfer
3635,14086,2864,56,2-Day Shipping,No,No,Venmo
3637,14087,2865,43,Store Pickup,No,No,Venmo
3638,14088,2866,97,Free Shipping,No,No,Cash
3639,14089,2867,75,Free Shipping,No,No,Cash
3640,14090,2868,55,Next Day Air,No,No,Cash
3641,14091,2869,49,Next Day Air,No,No,PayPal
3643,14092,2870,58,Standard,No,No,Bank Transfer
3644,14093,2871,34,Free Shipping,No,No,Debit Card
3645,14094,2872,43,2-Day Shipping,No,No,Venmo
3646,14095,2873,48,Next Day Air,No,No,Cash
3647,14096,2874,40,Free Shipping,No,No,Bank Transfer
3649,14097,2875,29,Standard,No,No,Debit Card
3650,14098,2876,81,Free Shipping,No,No,Debit Card
3651,14099,2877,84,2-Day Shipping,No,No,Bank Transfer
3652,14100,2878,46,Standard,No,No,Venmo
3653,14101,2879,86,Next Day Air,No,No,Bank Transfer
3655,14102,2880,57,Free Shipping,No,No,Venmo
3656,14103,2881,61,Store Pickup,No,No,PayPal
3657,14104,2882,90,Free Shipping,No,No,Bank Transfer
3658,14105,2883,51,Store Pickup,No,No,Credit Card
3659,14106,2884,48,Standard,No,No,PayPal
3661,14107,2885,50,2-Day Shipping,No,No,Credit Card
3662,14108,2886,82,Next Day Air,No,No,Credit Card
3663,14109,2887,33,Free Shipping,No,No,PayPal
3664,14110,2888,28,Express,No,No,Cash
3665,14111,2889,42,2-Day Shipping,No,No,Debit Card
3667,14112,2890,43,Store Pickup,No,No,Venmo
3668,14113,2891,55,Free Shipping,No,No,Credit Card
3669,14114,2892,73,Free Shipping,No,No,PayPal
3670,14115,2893,39,Standard,No,No,Credit Card
3671,14116,2894,20,Free Shipping,No,No,Debit Card
3673,14117,2895,32,Standard,No,No,Venmo
3674,14118,2896,86,Standard,No,No,Bank Transfer
3675,14119,2897,91,Free Shipping,No,No,Venmo
3676,14120,2898,59,Free Shipping,No,No,Cash
3677,14121,2899,33,Express,No,No,Credit Card
3679,14122,2900,64,2-Day Shipping,No,No,Bank Transfer
3680,14123,2901,67,Standard,No,No,Cash
3681,14124,2902,43,Free Shipping,No,No,Credit Card
3682,14125,2903,32,Standard,No,No,PayPal
3683,14126,2904,39,2-Day Shipping,No,No,Credit Card
3685,14127,2905,41,2-Day Shipping,No,No,Venmo
3686,14128,2906,53,Standard,No,No,Debit Card
3687,14129,2907,27,Standard,No,No,Venmo
3688,14130,2908,82,Next Day Air,No,No,PayPal
3689,14131,2909,87,Store Pickup,No,No,Debit Card
3691,14132,2910,78,Next Day Air,No,No,Credit Card
3692,14133,2911,32,Store Pickup,No,No,Credit Card
3693,14134,2912,38,Next Day Air,No,No,Venmo
