customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
2492,63,Male,2492,Handbag,Accessories,"3,189",$47.00,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly,2025-05-25
2493,50,Male,2493,Sunglasses,Accessories,"3,190",$96.00,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,2025-07-27
2494,21,Male,2494,Socks,Clothing,"3,191",$23.00,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months,2025-10-28
2495,42,Male,2495,Shoes,Footwear,"3,193",$27.00,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually,2025-12-11
2496,40,Male,2496,Backpack,Accessories,"3,194",$37.00,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months,2025-05-16
2497,67,Male,2497,Scarf,Accessories,"3,195",$79.00,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly,2025-08-09
2498,35,Male,2498,Backpack,Accessories,"3,196",$40.00,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually,2025-07-13
2499,18,Male,2499,Coat,Outerwear,"3,197",$39.00,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly,2025-09-07
2500,52,Male,2500,Hoodie,Clothing,"3,199",$73.00,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly,2025-07-18
2501,59,Male,2501,Gloves,Accessories,"3,200",$84.00,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly,2025-11-21
2502,49,Male,2502,Shorts,Clothing,"3,201",$94.00,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,2025-11-10
2503,46,Male,2503,Skirt,Clothing,"3,202",$47.00,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months,2025-04-22
2504,69,Male,2504,Boots,Footwear,"3,203",$77.00,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly,2025-07-18
2505,56,Male,2505,Shorts,Clothing,"3,205",$94.00,Rhode Island,M,Turquoise,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly,2025-02-07
2506,27,Male,2506,Handbag,Accessories,"3,206",$75.00,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly,2025-07-25
2507,57,Male,2507,Dress,Clothing,"3,207",$82.00,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually,2025-04-15
2508,58,Male,2508,Shoes,Footwear,"3,208",$36.00,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months,2025-11-18
2509,23,Male,2509,Sneakers,Footwear,"3,209",$90.00,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly,2025-03-16
2510,19,Male,2510,Socks,Clothing,"3,211",$48.00,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly,2025-03-06
2511,40,Male,2511,Jacket,Outerwear,"3,212",$42.00,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly,2025-02-17
2512,54,Male,2512,Backpack,Accessories,"3,213",$33.00,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly,2025-06-23
2513,50,Male,2513,Socks,Clothing,"3,214",$63.00,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly,2025-06-08
2514,69,Male,2514,Handbag,Accessories,"3,215",$53.00,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually,2025-02-01
2515,42,Male,2515,Hat,Accessories,"3,217",$37.00,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,2025-04-23
2516,37,Male,2516,Blouse,Clothing,"3,218",$92.00,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly,2025-07-28
2517,46,Male,2517,Shorts,Clothing,"3,219",$73.00,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly,2025-04-14
2518,64,Male,2518,Shirt,Clothing,"3,220",$38.00,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,2025-05-07
2519,20,Male,2519,Boots,Footwear,"3,221",$51.00,Maine,XL,Blue,Fall,4,No,Store Pickup,No,No,31,Venmo,Annually,2025-09-15
2520,40,Male,2520,Jacket,Outerwear,"3,223",$90.00,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly,2025-03-11
2521,64,Male,2521,Jacket,Outerwear,"3,224",$56.00,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months,2025-06-16
2522,29,Male,2522,Handbag,Accessories,"3,225",$33.00,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,2025-09-05
2523,20,Male,2523,Belt,Accessories,"3,226",$53.00,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly,2025-12-13
2524,43,Male,2524,Handbag,Accessories,"3,227",$24.00,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually,2025-03-07
2525,60,Male,2525,Coat,Outerwear,"3,229",$59.00,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly,2025-04-23
2526,39,Male,2526,Sweater,Clothing,"3,230",$72.00,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly,2025-12-06
2527,47,Male,2527,Shorts,Clothing,"3,231",$28.00,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly,2025-05-11
2528,19,Male,2528,Pants,Clothing,"3,232",$36.00,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months,2025-09-27
2529,52,Male,2529,Jewelry,Accessories,"3,233",$47.00,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly,2025-11-05
2530,34,Male,2530,Gloves,Accessories,"3,235",$62.00,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly,2025-05-23
2531,25,Male,2531,Skirt,Clothing,"3,236",$98.00,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly,2025-03-23
2532,43,Male,2532,Sandals,Footwear,"3,237",$28.00,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,2025-08-22
2533,55,Male,2533,Socks,Clothing,"3,238",$86.00,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly,2025-06-01
2534,66,Male,2534,Jewelry,Accessories,"3,239",$46.00,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly,2025-07-27
2535,41,Male,2535,Sunglasses,Accessories,"3,241",$42.00,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly,2025-09-15
2536,47,Male,2536,Coat,Outerwear,"3,242",$80.00,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly,2025-01-02
2537,51,Male,2537,Belt,Accessories,"3,243",$39.00,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months,2025-03-25
2538,44,Male,2538,Coat,Outerwear,"3,244",$49.00,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly,2025-06-12
2539,18,Male,2539,Scarf,Accessories,"3,245",$32.00,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly,2025-07-11
2540,33,Male,2540,Sandals,Footwear,"3,247",$73.00,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly,2025-11-26
2541,24,Male,2541,Belt,Accessories,"3,248",$42.00,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly,2025-06-25
2542,33,Male,2542,Scarf,Accessories,"3,249",$58.00,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Venmo,Every 3 Months,2025-05-26
2543,61,Male,2543,Jewelry,Accessories,"3,250",$22.00,Arkansas,M,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually,2025-12-15
2544,27,Male,2544,Scarf,Accessories,"3,251",$56.00,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly,2025-05-09
2545,46,Male,2545,Pants,Clothing,"3,253",$70.00,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly,2025-04-07
2546,38,Male,2546,Shoes,Footwear,"3,254",$50.00,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually,2025-04-03
2547,63,Male,2547,Boots,Footwear,"3,255",$21.00,Texas,L,Gray,Summer,3,No,Express,No,No,4,Credit Card,Quarterly,2025-08-12
2548,47,Male,2548,Jacket,Outerwear,"3,256",$97.00,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly,2025-06-05
2549,42,Male,2549,Backpack,Accessories,"3,257",$63.00,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34,Credit Card,Monthly,2025-01-17
2550,41,Male,2550,Jacket,Outerwear,"3,259",$60.00,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11,Debit Card,Every 3 Months,2025-09-07
2551,53,Male,2551,Boots,Footwear,"3,260",$52.00,New Hampshire,XL,Peach,Fall,3,No,Store Pickup,No,No,30,Debit Card,Fortnightly,2025-11-11
2552,29,Male,2552,Shoes,Footwear,"3,261",$32.00,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Debit Card,Annually,2025-02-22
2553,61,Male,2553,Belt,Accessories,"3,262",$48.00,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13,Credit Card,Annually,2025-05-13
2554,69,Male,2554,Jewelry,Accessories,"3,263",$25.00,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months,2025-06-04
2555,51,Male,2555,Jewelry,Accessories,"3,265",$68.00,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly,2025-07-23
2556,24,Male,2556,Pants,Clothing,"3,266",$74.00,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly,2025-09-26
2557,24,Male,2557,T-shirt,Clothing,"3,267",$88.00,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Bank Transfer,Quarterly,2025-11-18
2558,70,Male,2558,Shorts,Clothing,"3,268",$23.00,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly,2025-04-28
2559,49,Male,2559,Hoodie,Clothing,"3,269",$32.00,California,M,Silver,Fall,2.7,No,Express,No,No,24,PayPal,Fortnightly,2025-10-21
2560,48,Male,2560,Belt,Accessories,"3,271",$71.00,Mississippi,S,Green,Winter,4,No,Free Shipping,No,No,21,Debit Card,Every 3 Months,2025-02-13
2561,58,Male,2561,Boots,Footwear,"3,272",$62.00,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly,2025-03-14
2562,32,Male,2562,Hoodie,Clothing,"3,273",$20.00,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly,2025-05-12
2563,57,Male,2563,Shorts,Clothing,"3,274",$62.00,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27,Cash,Fortnightly,2025-03-17
2564,69,Male,2564,Backpack,Accessories,"3,275",$81.00,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1,Venmo,Every 3 Months,2025-02-20
2565,42,Male,2565,Scarf,Accessories,"3,277",$90.00,Kentucky,L,Indigo,Winter,3,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly,2025-12-11
2566,30,Male,2566,Socks,Clothing,"3,278",$43.00,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8,Venmo,Quarterly,2025-09-14
2567,35,Male,2567,Handbag,Accessories,"3,279",$38.00,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,43,PayPal,Quarterly,2025-10-24
2568,19,Male,2568,Sunglasses,Accessories,"3,280",$25.00,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24,Cash,Fortnightly,2025-03-02
2569,52,Male,2569,T-shirt,Clothing,"3,281",$98.00,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly,2025-12-25
2570,42,Male,2570,Dress,Clothing,"3,283",$75.00,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly,2025-05-23
2571,36,Male,2571,Sneakers,Footwear,"3,284",$27.00,New Mexico,XL,Olive,Spring,4,No,Store Pickup,No,No,12,PayPal,Fortnightly,2025-05-26
2572,45,Male,2572,Sunglasses,Accessories,"3,285",$27.00,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,48,Cash,Fortnightly,2025-01-26
2573,54,Male,2573,Blouse,Clothing,"3,286",$42.00,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,No,40,Bank Transfer,Quarterly,2025-09-05
2574,54,Male,2574,T-shirt,Clothing,"3,287",$90.00,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1,Bank Transfer,Annually,2025-08-12
2575,27,Male,2575,Hat,Accessories,"3,289",$63.00,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly,2025-07-03
2576,53,Male,2576,Shorts,Clothing,"3,290",$96.00,Minnesota,M,Silver,Fall,4,No,Express,No,No,9,PayPal,Annually,2025-09-27
2577,20,Male,2577,Hoodie,Clothing,"3,291",$40.00,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,19,Debit Card,Quarterly,2025-02-02
2578,52,Male,2578,Socks,Clothing,"3,292",$39.00,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,No,37,Bank Transfer,Monthly,2025-09-20
2579,54,Male,2579,Sunglasses,Accessories,"3,293",$48.00,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,No,3,Cash,Quarterly,2025-09-11
2580,65,Male,2580,Blouse,Clothing,"3,295",$20.00,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,40,Venmo,Weekly,2025-06-12
2581,43,Male,2581,Jeans,Clothing,"3,296",$29.00,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13,Bank Transfer,Quarterly,2025-06-24
2582,57,Male,2582,Dress,Clothing,"3,297",$81.00,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48,Credit Card,Monthly,2025-01-09
2583,19,Male,2583,Dress,Clothing,"3,298",$98.00,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,4,Venmo,Every 3 Months,2025-10-05
2584,69,Male,2584,Jeans,Clothing,"3,299",$93.00,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9,Cash,Weekly,2025-10-03
2585,26,Male,2585,Socks,Clothing,"3,301",$30.00,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly,2025-07-19
2586,57,Male,2586,Sunglasses,Accessories,"3,302",$37.00,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,19,Debit Card,Weekly,2025-10-01
2587,20,Male,2587,Coat,Outerwear,"3,303",$28.00,Maine,L,Yellow,Winter,4.6,No,Express,No,No,1,Credit Card,Every 3 Months,2025-01-07
2588,55,Male,2588,Scarf,Accessories,"3,304",$29.00,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,29,PayPal,Every 3 Months,2025-12-06
2589,44,Male,2589,Backpack,Accessories,"3,305",$49.00,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,38,Venmo,Bi-Weekly,2025-08-24
2590,52,Male,2590,Pants,Clothing,"3,307",$53.00,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually,2025-02-03
2591,57,Male,2591,Gloves,Accessories,"3,308",$66.00,California,M,Turquoise,Summer,5,No,Free Shipping,No,No,35,Venmo,Annually,2025-07-25
2592,40,Male,2592,Jacket,Outerwear,"3,309",$61.00,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,40,Cash,Quarterly,2025-05-11
2593,23,Male,2593,Shorts,Clothing,"3,310",$23.00,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly,2025-08-09
2594,36,Male,2594,Pants,Clothing,"3,311",$36.00,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9,Bank Transfer,Every 3 Months,2025-10-13
2595,59,Male,2595,Skirt,Clothing,"3,313",$81.00,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,25,Cash,Every 3 Months,2025-11-17
2596,29,Male,2596,Blouse,Clothing,"3,314",$56.00,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,2025-08-17
2597,63,Male,2597,Shirt,Clothing,"3,315",$78.00,Louisiana,L,Black,Spring,3,No,Next Day Air,No,No,35,Credit Card,Monthly,2025-03-10
2598,60,Male,2598,Jewelry,Accessories,"3,316",$25.00,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Bi-Weekly,2025-08-01
2599,64,Male,2599,Backpack,Accessories,"3,317",$86.00,Nevada,XL,Olive,Fall,3.3,No,Express,No,No,31,Debit Card,Annually,2025-09-21
2600,63,Male,2600,Jewelry,Accessories,"3,319",$99.00,Vermont,M,Gold,Winter,3.4,No,Express,No,No,48,Credit Card,Monthly,2025-02-17
2601,21,Male,2601,Belt,Accessories,"3,320",$83.00,New York,M,Gray,Fall,3.9,No,Express,No,No,6,Bank Transfer,Bi-Weekly,2025-10-08
2602,61,Male,2602,Dress,Clothing,"3,321",$33.00,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Monthly,2025-02-16
2603,65,Male,2603,Coat,Outerwear,"3,322",$44.00,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,No,1,Venmo,Quarterly,2025-10-13
2604,69,Male,2604,Dress,Clothing,"3,323",$58.00,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,No,8,Cash,Annually,2025-04-22
2605,47,Male,2605,Sweater,Clothing,"3,325",$54.00,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,6,Debit Card,Weekly,2025-03-16
2606,41,Male,2606,Hoodie,Clothing,"3,326",$93.00,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,32,Venmo,Fortnightly,2025-05-06
2607,68,Male,2607,Shoes,Footwear,"3,327",$98.00,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,46,Bank Transfer,Bi-Weekly,2025-03-07
2608,41,Male,2608,Shoes,Footwear,"3,328",$36.00,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38,PayPal,Every 3 Months,2025-05-03
2609,42,Male,2609,Jacket,Outerwear,"3,329",$68.00,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly,2025-09-27
2610,66,Male,2610,Backpack,Accessories,"3,331",$95.00,Arkansas,M,Black,Summer,3,No,Store Pickup,No,No,18,Debit Card,Bi-Weekly,2025-08-10
2611,66,Male,2611,Jeans,Clothing,"3,332",$93.00,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25,Cash,Quarterly,2025-05-27
2612,33,Male,2612,Jacket,Outerwear,"3,333",$99.00,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly,2025-10-13
2613,55,Male,2613,Sunglasses,Accessories,"3,334",$22.00,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,No,27,Venmo,Quarterly,2025-02-09
2614,58,Male,2614,Gloves,Accessories,"3,335",$88.00,South Dakota,M,Gold,Fall,2.9,No,Express,No,No,14,Bank Transfer,Monthly,2025-11-26
2615,18,Male,2615,Jacket,Outerwear,"3,337",$65.00,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36,Bank Transfer,Fortnightly,2025-04-12
2616,49,Male,2616,T-shirt,Clothing,"3,338",$62.00,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,6,Debit Card,Quarterly,2025-10-23
2617,61,Male,2617,Sandals,Footwear,"3,339",$55.00,Georgia,XL,Purple,Spring,3.6,No,Express,No,No,46,Cash,Annually,2025-04-27
2618,31,Male,2618,Shorts,Clothing,"3,340",$97.00,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually,2025-04-18
2619,70,Male,2619,Handbag,Accessories,"3,341",$77.00,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,12,Venmo,Monthly,2025-10-20
2620,68,Male,2620,Pants,Clothing,"3,343",$40.00,Connecticut,L,Indigo,Winter,3.9,No,Free Shipping,No,No,47,Credit Card,Weekly,2025-02-25
2621,27,Male,2621,Blouse,Clothing,"3,344",$23.00,Ohio,S,Lavender,Winter,3,No,Standard,No,No,28,Debit Card,Annually,2025-02-17
2622,48,Male,2622,Shoes,Footwear,"3,345",$46.00,Maine,M,Beige,Winter,3,No,Express,No,No,21,Bank Transfer,Annually,2025-02-09
2623,63,Male,2623,Backpack,Accessories,"3,346",$75.00,New Hampshire,M,Yellow,Spring,4.9,No,2-Day Shipping,No,No,15,Credit Card,Annually,2025-03-04
2624,49,Male,2624,Shoes,Footwear,"3,347",$76.00,Massachusetts,M,Gold,Fall,4.8,No,Next Day Air,No,No,38,Cash,Annually,2025-11-21
2625,19,Male,2625,Dress,Clothing,"3,349",$59.00,South Dakota,M,Indigo,Summer,3.3,No,Standard,No,No,19,Credit Card,Annually,2025-08-26
2626,30,Male,2626,Skirt,Clothing,"3,350",$51.00,Colorado,L,Cyan,Summer,2.7,No,Standard,No,No,31,Credit Card,Weekly,2025-07-25
2627,50,Male,2627,Jacket,Outerwear,"3,351",$46.00,Rhode Island,XL,Silver,Fall,4.2,No,Express,No,No,30,Credit Card,Every 3 Months,2025-11-20
2628,66,Male,2628,Shirt,Clothing,"3,352",$26.00,Missouri,L,Silver,Fall,3.6,No,Next Day Air,No,No,40,Bank Transfer,Quarterly,2025-09-05
2629,25,Male,2629,Hoodie,Clothing,"3,353",$51.00,Wyoming,M,Silver,Summer,3.8,No,Next Day Air,No,No,42,Credit Card,Bi-Weekly,2025-07-24
2630,61,Male,2630,Scarf,Accessories,"3,355",$44.00,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,No,25,Venmo,Annually,2025-12-25
2631,29,Male,2631,Skirt,Clothing,"3,356",$82.00,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,No,20,Cash,Quarterly,2025-04-18
2632,53,Male,2632,Skirt,Clothing,"3,357",$44.00,Connecticut,S,Violet,Summer,2.7,No,Express,No,No,3,Cash,Weekly,2025-07-05
2633,24,Male,2633,Scarf,Accessories,"3,358",$27.00,Alaska,M,Black,Fall,5,No,Next Day Air,No,No,14,Cash,Annually,2025-09-24
2634,51,Male,2634,Sunglasses,Accessories,"3,359",$90.00,Alaska,M,Purple,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Fortnightly,2025-11-13
2635,26,Male,2635,Sandals,Footwear,"3,361",$58.00,North Carolina,S,Black,Summer,3.2,No,Store Pickup,No,No,20,PayPal,Every 3 Months,2025-06-10
2636,59,Male,2636,Hoodie,Clothing,"3,362",$80.00,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,No,34,PayPal,Fortnightly,2025-03-13
2637,41,Male,2637,Jacket,Outerwear,"3,363",$40.00,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,No,6,Venmo,Annually,2025-01-07
2638,20,Male,2638,Pants,Clothing,"3,364",$23.00,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,No,2,PayPal,Annually,2025-05-20
2639,22,Male,2639,Shirt,Clothing,"3,365",$34.00,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,35,Credit Card,Annually,2025-04-16
2640,18,Male,2640,Blouse,Clothing,"3,367",$35.00,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,No,33,Debit Card,Quarterly,2025-01-16
2641,30,Male,2641,Skirt,Clothing,"3,368",$75.00,Indiana,L,Olive,Summer,4,No,Store Pickup,No,No,45,Venmo,Bi-Weekly,2025-08-08
2642,25,Male,2642,Sunglasses,Accessories,"3,369",$60.00,Vermont,XL,Olive,Winter,2.7,No,Next Day Air,No,No,20,Bank Transfer,Every 3 Months,2025-01-05
2643,39,Male,2643,Belt,Accessories,"3,370",$87.00,Iowa,L,Peach,Summer,4,No,Store Pickup,No,No,48,Bank Transfer,Annually,2025-07-01
2644,49,Male,2644,Gloves,Accessories,"3,371",$41.00,Maryland,S,Silver,Spring,2.9,No,Next Day Air,No,No,37,Cash,Monthly,2025-03-26
2645,25,Male,2645,Pants,Clothing,"3,373",$83.00,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,No,4,Bank Transfer,Every 3 Months,2025-03-02
2646,23,Male,2646,Scarf,Accessories,"3,374",$81.00,Louisiana,L,Olive,Spring,4,No,Store Pickup,No,No,24,Bank Transfer,Bi-Weekly,2025-04-02
2647,33,Male,2647,T-shirt,Clothing,"3,375",$56.00,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,4,Debit Card,Every 3 Months,2025-08-24
2648,60,Male,2648,Shoes,Footwear,"3,376",$58.00,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,No,25,Debit Card,Annually,2025-07-18
2649,51,Male,2649,Pants,Clothing,"3,377",$84.00,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14,PayPal,Bi-Weekly,2025-03-19
2650,23,Male,2650,Gloves,Accessories,"3,379",$21.00,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,No,14,Bank Transfer,Fortnightly,2025-09-16
2651,20,Male,2651,Socks,Clothing,"3,380",$35.00,Oregon,L,Maroon,Summer,4.2,No,Standard,No,No,46,Credit Card,Every 3 Months,2025-08-18
2652,51,Male,2652,Sneakers,Footwear,"3,381",$43.00,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,No,27,PayPal,Quarterly,2025-07-01
2653,23,Female,2653,Shorts,Clothing,"3,382",$20.00,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,No,46,Credit Card,Monthly,2025-07-28
2654,67,Female,2654,Blouse,Clothing,"3,383",$36.00,Wisconsin,L,Lavender,Fall,4.8,No,Express,No,No,24,Venmo,Every 3 Months,2025-10-21
2655,23,Female,2655,Coat,Outerwear,"3,385",$70.00,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,No,4,PayPal,Annually,2025-09-03
2656,26,Female,2656,Sunglasses,Accessories,"3,386",$83.00,Wyoming,M,Gray,Summer,3.4,No,Standard,No,No,2,Credit Card,Fortnightly,2025-07-07
